State,Crop,Year,Season,Latitude,Longitude,Start_Date,End_Date,Image_Count,Satellite_Source,Cloud_Score_Threshold,Buffer_Degree,RGB_Image,NDVI_Image,BLUE_max,BLUE_mean,BLUE_min,BLUE_stdDev,EVI_max,EVI_mean,EVI_min,EVI_stdDev,GREEN_max,GREEN_mean,GREEN_min,GREEN_stdDev,NDVI_max,NDVI_mean,NDVI_min,NDVI_stdDev,NDWI_max,NDWI_mean,NDWI_min,NDWI_stdDev,NIR_max,NIR_mean,NIR_min,NIR_stdDev,RED_max,RED_mean,RED_min,RED_stdDev
Jharkhand,Maize,2002,Autumn,23.4559809,85.2557301,2002-07-01,2002-10-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2002\rgb\jharkhand_2002_maize_rgb.png,datasets\test_images\2002\ndvi\jharkhand_2002_maize_ndvi.png,0.151065,0.050408,0.02836,0.008081,0.632009,0.407815,-0.114215,0.070998,0.254149,0.080639,0.047253,0.012202,0.817566,0.600687,-0.199975,0.091478,0.140263,-0.579624,-0.739526,0.058264,0.410156,0.299674,0.05861,0.03123,0.324398,0.076311,0.031303,0.021333
Jharkhand,Maize,2003,Autumn,23.4559809,85.2557301,2003-07-01,2003-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\jharkhand_2003_maize_rgb.png,datasets\test_images\2003\ndvi\jharkhand_2003_maize_ndvi.png,0.273193,0.080876,0.03221,0.021702,0.755199,0.435381,-0.023461,0.116293,0.300885,0.111118,0.045327,0.03138,0.813821,0.530419,-0.033743,0.127347,-0.01306,-0.527615,-0.747524,0.085279,0.538072,0.355268,0.114737,0.055592,0.401947,0.112826,0.031192,0.045443
Jharkhand,Maize,2004,Autumn,23.4559809,85.2557301,2004-07-01,2004-10-28,11,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\jharkhand_2004_maize_rgb.png,datasets\test_images\2004\ndvi\jharkhand_2004_maize_ndvi.png,0.170191,0.052817,0.026737,0.010304,0.707661,0.379925,-0.146692,0.070625,0.265933,0.085607,0.040928,0.015061,0.831616,0.561996,-0.25557,0.096768,0.292289,-0.557376,-0.746696,0.064075,0.446442,0.308454,0.044008,0.032939,0.320108,0.085342,0.031385,0.024263
Jharkhand,Maize,2005,Autumn,23.4559809,85.2557301,2005-07-01,2005-10-28,10,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\jharkhand_2005_maize_rgb.png,datasets\test_images\2005\ndvi\jharkhand_2005_maize_ndvi.png,1.602213,0.092876,-0.1351,0.075972,1.269845,0.373788,-5.188935,0.087294,0.440283,0.119901,-0.08384,0.042102,2.308454,0.475287,-0.43555,0.110943,0.623022,-0.476796,-4.515304,0.103499,1.602213,0.332045,-0.016465,0.056782,0.482908,0.120346,-0.052022,0.045301
Jharkhand,Rice,2002,Autumn,23.4559809,85.2557301,2002-07-01,2002-10-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2002\rgb\jharkhand_2002_rice_rgb.png,datasets\test_images\2002\ndvi\jharkhand_2002_rice_ndvi.png,0.151065,0.050408,0.02836,0.008081,0.632009,0.407815,-0.114215,0.070998,0.254149,0.080639,0.047253,0.012202,0.817566,0.600687,-0.199975,0.091478,0.140263,-0.579624,-0.739526,0.058264,0.410156,0.299674,0.05861,0.03123,0.324398,0.076311,0.031303,0.021333
Jharkhand,Rice,2002,Winter,23.4559809,85.2557301,2002-07-01,2002-10-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2002\rgb\jharkhand_2002_rice_rgb.png,datasets\test_images\2002\ndvi\jharkhand_2002_rice_ndvi.png,0.151065,0.050408,0.02836,0.008081,0.632009,0.407815,-0.114215,0.070998,0.254149,0.080639,0.047253,0.012202,0.817566,0.600687,-0.199975,0.091478,0.140263,-0.579624,-0.739526,0.058264,0.410156,0.299674,0.05861,0.03123,0.324398,0.076311,0.031303,0.021333
Jharkhand,Rice,2003,Autumn,23.4559809,85.2557301,2003-07-01,2003-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\jharkhand_2003_rice_rgb.png,datasets\test_images\2003\ndvi\jharkhand_2003_rice_ndvi.png,0.273193,0.080876,0.03221,0.021702,0.755199,0.435381,-0.023461,0.116293,0.300885,0.111118,0.045327,0.03138,0.813821,0.530419,-0.033743,0.127347,-0.01306,-0.527615,-0.747524,0.085279,0.538072,0.355268,0.114737,0.055592,0.401947,0.112826,0.031192,0.045443
Jharkhand,Rice,2003,Winter,23.4559809,85.2557301,2003-07-01,2003-10-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\jharkhand_2003_rice_rgb.png,datasets\test_images\2003\ndvi\jharkhand_2003_rice_ndvi.png,0.273193,0.080876,0.03221,0.021702,0.755199,0.435381,-0.023461,0.116293,0.300885,0.111118,0.045327,0.03138,0.813821,0.530419,-0.033743,0.127347,-0.01306,-0.527615,-0.747524,0.085279,0.538072,0.355268,0.114737,0.055592,0.401947,0.112826,0.031192,0.045443
Jharkhand,Rice,2004,Autumn,23.4559809,85.2557301,2004-07-01,2004-10-28,11,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\jharkhand_2004_rice_rgb.png,datasets\test_images\2004\ndvi\jharkhand_2004_rice_ndvi.png,0.170191,0.052817,0.026737,0.010304,0.707661,0.379925,-0.146692,0.070625,0.265933,0.085607,0.040928,0.015061,0.831616,0.561996,-0.25557,0.096768,0.292289,-0.557376,-0.746696,0.064075,0.446442,0.308454,0.044008,0.032939,0.320108,0.085342,0.031385,0.024263
Jharkhand,Rice,2004,Winter,23.4559809,85.2557301,2004-07-01,2004-10-28,11,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\jharkhand_2004_rice_rgb.png,datasets\test_images\2004\ndvi\jharkhand_2004_rice_ndvi.png,0.170191,0.052817,0.026737,0.010304,0.707661,0.379925,-0.146692,0.070625,0.265933,0.085607,0.040928,0.015061,0.831616,0.561996,-0.25557,0.096768,0.292289,-0.557376,-0.746696,0.064075,0.446442,0.308454,0.044008,0.032939,0.320108,0.085342,0.031385,0.024263
Jharkhand,Rice,2005,Autumn,23.4559809,85.2557301,2005-07-01,2005-10-28,10,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\jharkhand_2005_rice_rgb.png,datasets\test_images\2005\ndvi\jharkhand_2005_rice_ndvi.png,1.602213,0.092876,-0.1351,0.075972,1.269845,0.373788,-5.188935,0.087294,0.440283,0.119901,-0.08384,0.042102,2.308454,0.475287,-0.43555,0.110943,0.623022,-0.476796,-4.515304,0.103499,1.602213,0.332045,-0.016465,0.056782,0.482908,0.120346,-0.052022,0.045301
Jharkhand,Rice,2005,Winter,23.4559809,85.2557301,2005-07-01,2005-10-28,10,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\jharkhand_2005_rice_rgb.png,datasets\test_images\2005\ndvi\jharkhand_2005_rice_ndvi.png,1.602213,0.092876,-0.1351,0.075972,1.269845,0.373788,-5.188935,0.087294,0.440283,0.119901,-0.08384,0.042102,2.308454,0.475287,-0.43555,0.110943,0.623022,-0.476796,-4.515304,0.103499,1.602213,0.332045,-0.016465,0.056782,0.482908,0.120346,-0.052022,0.045301
Karnataka,Maize,1997,Kharif,14.9562045,75.7896741,1997-07-01,1997-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\karnataka_1997_maize_rgb.png,datasets\test_images\1997\ndvi\karnataka_1997_maize_ndvi.png,0.22229,0.067988,0.033447,0.011068,0.595258,0.175627,-0.125916,0.071255,0.25837,0.09899,0.043843,0.01697,0.75625,0.288988,-0.486313,0.105058,0.522276,-0.368108,-0.71569,0.104514,0.386768,0.220908,0.030587,0.052801,0.268792,0.119552,0.03771,0.026775
Karnataka,Maize,1997,Rabi,14.9562045,75.7896741,1997-11-01,1998-04-28,6,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\karnataka_1997_maize_rgb.png,datasets\test_images\1997\ndvi\karnataka_1997_maize_ndvi.png,0.135912,0.077026,0.04497,0.009907,0.624538,0.146882,-0.103386,0.068004,0.212693,0.114387,0.06202,0.017977,0.69109,0.231561,-0.2991,0.097743,0.321223,-0.34286,-0.660939,0.086374,0.434398,0.238595,0.048435,0.04769,0.274018,0.147194,0.052862,0.032768
Karnataka,Maize,1997,Summer,14.9562045,75.7896741,1997-03-01,1997-06-28,1,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\karnataka_1997_maize_rgb.png,datasets\test_images\1997\ndvi\karnataka_1997_maize_ndvi.png,0.12582,0.074361,0.041945,0.009909,0.726367,0.153358,-0.051762,0.072876,0.18291,0.102798,0.052368,0.016499,0.779952,0.247321,-0.213136,0.094932,0.190226,-0.368673,-0.732126,0.077724,0.473338,0.22707,0.04068,0.047193,0.255153,0.136206,0.045987,0.03039
Karnataka,Maize,1998,Kharif,14.9562045,75.7896741,1998-07-01,1998-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\karnataka_1998_maize_rgb.png,datasets\test_images\1998\ndvi\karnataka_1998_maize_ndvi.png,0.235985,0.067476,-0.002908,0.014449,0.802044,0.250761,-0.148014,0.10858,0.595713,0.100889,0.023822,0.021136,0.823434,0.379226,-0.418228,0.14673,0.594072,-0.41833,-0.786987,0.128321,0.63446,0.256174,0.040873,0.069988,0.458763,0.111936,0.026325,0.030079
Karnataka,Maize,1998,Rabi,14.9562045,75.7896741,1998-11-01,1999-04-28,11,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\karnataka_1998_maize_rgb.png,datasets\test_images\1998\ndvi\karnataka_1998_maize_ndvi.png,0.128103,0.069806,0.046015,0.008583,0.628405,0.173328,-0.070603,0.05124,0.185632,0.097003,0.059916,0.015317,0.719325,0.279373,-0.256172,0.08262,0.282272,-0.388186,-0.665887,0.075803,0.44889,0.227385,0.04222,0.041724,0.247576,0.125092,0.054581,0.029535
Karnataka,Maize,1998,Summer,14.9562045,75.7896741,1998-03-01,1998-06-28,6,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\karnataka_1998_maize_rgb.png,datasets\test_images\1998\ndvi\karnataka_1998_maize_ndvi.png,0.137068,0.078727,0.046565,0.010111,0.624538,0.139606,-0.097867,0.064857,0.214892,0.116421,0.06367,0.018406,0.69109,0.218664,-0.295568,0.093291,0.321223,-0.330835,-0.656225,0.083362,0.434398,0.236999,0.048435,0.047732,0.276218,0.150072,0.055613,0.033132
Karnataka,Maize,2000,Kharif,14.9562045,75.7896741,2000-07-01,2000-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2000\rgb\karnataka_2000_maize_rgb.png,datasets\test_images\2000\ndvi\karnataka_2000_maize_ndvi.png,0.260103,0.093049,0.05234,0.019687,0.788388,0.282317,-0.119873,0.11227,0.268628,0.112373,0.058582,0.02279,0.776871,0.367566,-0.272116,0.121336,0.298334,-0.412646,-0.72192,0.102097,0.54822,0.278357,0.066173,0.071169,0.300363,0.125725,0.051708,0.03083
Karnataka,Maize,2000,Rabi,14.9562045,75.7896741,2000-11-01,2001-04-28,6,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2000\rgb\karnataka_2000_maize_rgb.png,datasets\test_images\2000\ndvi\karnataka_2000_maize_ndvi.png,0.127057,0.070391,0.040185,0.010329,0.593765,0.16811,-0.116275,0.069051,0.196495,0.100139,0.054183,0.016926,0.763755,0.270166,-0.315351,0.108896,0.308068,-0.380448,-0.709076,0.090739,0.403941,0.233449,0.03848,0.04498,0.262578,0.130543,0.044338,0.033422
Karnataka,Maize,2000,Summer,14.9562045,75.7896741,2000-03-01,2000-06-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2000\rgb\karnataka_2000_maize_rgb.png,datasets\test_images\2000\ndvi\karnataka_2000_maize_ndvi.png,0.169064,0.080839,0.050168,0.009671,0.65091,0.13978,-0.057183,0.080855,0.310661,0.115713,0.066681,0.017837,0.725088,0.217284,-0.177293,0.107663,0.217012,-0.329415,-0.667995,0.08651,0.514533,0.233777,0.060796,0.048969,0.255015,0.149502,0.05806,0.034276
Karnataka,Maize,2003,Kharif,14.9562045,75.7896741,2003-07-01,2003-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\karnataka_2003_maize_rgb.png,datasets\test_images\2003\ndvi\karnataka_2003_maize_ndvi.png,0.234693,0.071013,0.0387,0.014113,0.769457,0.312994,-0.108817,0.125291,0.2543,0.094698,0.042687,0.016656,0.815881,0.442618,-0.26132,0.147136,0.141848,-0.47335,-0.757555,0.113383,0.51775,0.274414,0.06378,0.064284,0.275805,0.103208,0.035043,0.02674
Karnataka,Maize,2003,Rabi,14.9562045,75.7896741,2003-11-01,2004-04-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\karnataka_2003_maize_rgb.png,datasets\test_images\2003\ndvi\karnataka_2003_maize_ndvi.png,0.129588,0.071918,0.04002,0.009763,0.659944,0.145022,-0.095617,0.06155,0.195148,0.102067,0.056809,0.017307,0.727583,0.236992,-0.287409,0.093208,0.296346,-0.364885,-0.674105,0.078765,0.468085,0.229861,0.047706,0.045767,0.2708,0.136729,0.047363,0.034167
Karnataka,Maize,2003,Summer,14.9562045,75.7896741,2003-03-01,2003-06-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\karnataka_2003_maize_rgb.png,datasets\test_images\2003\ndvi\karnataka_2003_maize_ndvi.png,0.1465,0.07698,0.047253,0.009817,0.635375,0.13182,-0.037708,0.06258,0.204704,0.107432,0.060453,0.017898,0.726442,0.214759,-0.100613,0.087729,0.096283,-0.349588,-0.658162,0.065201,0.428348,0.226263,0.071178,0.04598,0.274416,0.146342,0.05542,0.035122
Karnataka,Maize,2004,Kharif,14.9562045,75.7896741,2004-07-01,2004-10-28,1,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\karnataka_2004_maize_rgb.png,datasets\test_images\2004\ndvi\karnataka_2004_maize_ndvi.png,0.255868,0.066714,0.02902,0.016257,0.602239,0.25911,-0.055018,0.101789,0.2829,0.089565,0.042605,0.020263,0.778126,0.408149,-0.181613,0.143206,0.219054,-0.427649,-0.723738,0.123622,0.423343,0.230441,0.055393,0.057688,0.296513,0.094814,0.033695,0.027632
Karnataka,Maize,2004,Rabi,14.9562045,75.7896741,2004-11-01,2005-04-28,8,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\karnataka_2004_maize_rgb.png,datasets\test_images\2004\ndvi\karnataka_2004_maize_ndvi.png,0.125449,0.066472,0.036087,0.009358,0.542445,0.166443,-0.085549,0.058439,0.193511,0.094696,0.053192,0.016362,0.712974,0.282461,-0.304331,0.101265,0.376496,-0.399156,-0.680595,0.084793,0.393643,0.227432,0.035537,0.041724,0.282048,0.124894,0.046868,0.033768
Karnataka,Maize,2004,Summer,14.9562045,75.7896741,2004-03-01,2004-06-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\karnataka_2004_maize_rgb.png,datasets\test_images\2004\ndvi\karnataka_2004_maize_ndvi.png,0.132007,0.074838,0.0376,0.010042,0.664829,0.138654,-0.070038,0.070238,0.195931,0.105439,0.050992,0.017753,0.743775,0.224522,-0.220628,0.100036,0.246858,-0.35637,-0.692313,0.079983,0.478233,0.227041,0.047706,0.047512,0.27201,0.142871,0.046854,0.035152
Karnataka,Maize,2005,Kharif,14.9562045,75.7896741,2005-07-01,2005-10-28,1,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\karnataka_2005_maize_rgb.png,datasets\test_images\2005\ndvi\karnataka_2005_maize_ndvi.png,0.251412,0.081092,0.024427,0.025916,0.838159,0.33903,-0.085957,0.112637,0.273688,0.102812,0.031165,0.02867,0.87443,0.457553,-0.205326,0.131295,0.126983,-0.457587,-0.783308,0.105411,0.549045,0.279669,0.066063,0.068888,0.289115,0.103301,0.017607,0.033231
Karnataka,Maize,2005,Rabi,14.9562045,75.7896741,2005-11-01,2006-04-28,9,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\karnataka_2005_maize_rgb.png,datasets\test_images\2005\ndvi\karnataka_2005_maize_ndvi.png,0.120444,0.07051,0.04013,0.009351,0.533556,0.158,-0.080404,0.0577,0.183652,0.097587,0.056547,0.01512,0.689624,0.266038,-0.289357,0.093638,0.357439,-0.380866,-0.652195,0.079816,0.375327,0.223952,0.033791,0.039459,0.262192,0.126574,0.05003,0.031228
Karnataka,Maize,2005,Summer,14.9562045,75.7896741,2005-03-01,2005-06-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\karnataka_2005_maize_rgb.png,datasets\test_images\2005\ndvi\karnataka_2005_maize_ndvi.png,0.13605,0.074646,0.039484,0.01014,0.749483,0.155656,-0.053689,0.093314,0.187365,0.103461,0.053165,0.018067,0.79082,0.247517,-0.213817,0.127403,0.263343,-0.367803,-0.72795,0.092967,0.50081,0.230882,0.043196,0.050812,0.282048,0.138256,0.039869,0.038112
Karnataka,Rice,1997,Kharif,14.9562045,75.7896741,1997-07-01,1997-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\karnataka_1997_rice_rgb.png,datasets\test_images\1997\ndvi\karnataka_1997_rice_ndvi.png,0.22229,0.067988,0.033447,0.011068,0.595258,0.175627,-0.125916,0.071255,0.25837,0.09899,0.043843,0.01697,0.75625,0.288988,-0.486313,0.105058,0.522276,-0.368108,-0.71569,0.104514,0.386768,0.220908,0.030587,0.052801,0.268792,0.119552,0.03771,0.026775
Karnataka,Rice,1997,Rabi,14.9562045,75.7896741,1997-11-01,1998-04-28,6,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\karnataka_1997_rice_rgb.png,datasets\test_images\1997\ndvi\karnataka_1997_rice_ndvi.png,0.135912,0.077026,0.04497,0.009907,0.624538,0.146882,-0.103386,0.068004,0.212693,0.114387,0.06202,0.017977,0.69109,0.231561,-0.2991,0.097743,0.321223,-0.34286,-0.660939,0.086374,0.434398,0.238595,0.048435,0.04769,0.274018,0.147194,0.052862,0.032768
Karnataka,Rice,1997,Summer,14.9562045,75.7896741,1997-03-01,1997-06-28,1,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1997\rgb\karnataka_1997_rice_rgb.png,datasets\test_images\1997\ndvi\karnataka_1997_rice_ndvi.png,0.12582,0.074361,0.041945,0.009909,0.726367,0.153358,-0.051762,0.072876,0.18291,0.102798,0.052368,0.016499,0.779952,0.247321,-0.213136,0.094932,0.190226,-0.368673,-0.732126,0.077724,0.473338,0.22707,0.04068,0.047193,0.255153,0.136206,0.045987,0.03039
Karnataka,Rice,1998,Kharif,14.9562045,75.7896741,1998-07-01,1998-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\karnataka_1998_rice_rgb.png,datasets\test_images\1998\ndvi\karnataka_1998_rice_ndvi.png,0.235985,0.067476,-0.002908,0.014449,0.802044,0.250761,-0.148014,0.10858,0.595713,0.100889,0.023822,0.021136,0.823434,0.379226,-0.418228,0.14673,0.594072,-0.41833,-0.786987,0.128321,0.63446,0.256174,0.040873,0.069988,0.458763,0.111936,0.026325,0.030079
Karnataka,Rice,1998,Rabi,14.9562045,75.7896741,1998-11-01,1999-04-28,11,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\karnataka_1998_rice_rgb.png,datasets\test_images\1998\ndvi\karnataka_1998_rice_ndvi.png,0.128103,0.069806,0.046015,0.008583,0.628405,0.173328,-0.070603,0.05124,0.185632,0.097003,0.059916,0.015317,0.719325,0.279373,-0.256172,0.08262,0.282272,-0.388186,-0.665887,0.075803,0.44889,0.227385,0.04222,0.041724,0.247576,0.125092,0.054581,0.029535
Karnataka,Rice,1998,Summer,14.9562045,75.7896741,1998-03-01,1998-06-28,6,Landsat 5/7 SR,0.6,0.05,datasets\test_images\1998\rgb\karnataka_1998_rice_rgb.png,datasets\test_images\1998\ndvi\karnataka_1998_rice_ndvi.png,0.137068,0.078727,0.046565,0.010111,0.624538,0.139606,-0.097867,0.064857,0.214892,0.116421,0.06367,0.018406,0.69109,0.218664,-0.295568,0.093291,0.321223,-0.330835,-0.656225,0.083362,0.434398,0.236999,0.048435,0.047732,0.276218,0.150072,0.055613,0.033132
Karnataka,Rice,2000,Kharif,14.9562045,75.7896741,2000-07-01,2000-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2000\rgb\karnataka_2000_rice_rgb.png,datasets\test_images\2000\ndvi\karnataka_2000_rice_ndvi.png,0.260103,0.093049,0.05234,0.019687,0.788388,0.282317,-0.119873,0.11227,0.268628,0.112373,0.058582,0.02279,0.776871,0.367566,-0.272116,0.121336,0.298334,-0.412646,-0.72192,0.102097,0.54822,0.278357,0.066173,0.071169,0.300363,0.125725,0.051708,0.03083
Karnataka,Rice,2000,Rabi,14.9562045,75.7896741,2000-11-01,2001-04-28,6,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2000\rgb\karnataka_2000_rice_rgb.png,datasets\test_images\2000\ndvi\karnataka_2000_rice_ndvi.png,0.127057,0.070391,0.040185,0.010329,0.593765,0.16811,-0.116275,0.069051,0.196495,0.100139,0.054183,0.016926,0.763755,0.270166,-0.315351,0.108896,0.308068,-0.380448,-0.709076,0.090739,0.403941,0.233449,0.03848,0.04498,0.262578,0.130543,0.044338,0.033422
Karnataka,Rice,2000,Summer,14.9562045,75.7896741,2000-03-01,2000-06-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2000\rgb\karnataka_2000_rice_rgb.png,datasets\test_images\2000\ndvi\karnataka_2000_rice_ndvi.png,0.169064,0.080839,0.050168,0.009671,0.65091,0.13978,-0.057183,0.080855,0.310661,0.115713,0.066681,0.017837,0.725088,0.217284,-0.177293,0.107663,0.217012,-0.329415,-0.667995,0.08651,0.514533,0.233777,0.060796,0.048969,0.255015,0.149502,0.05806,0.034276
Karnataka,Rice,2003,Kharif,14.9562045,75.7896741,2003-07-01,2003-10-28,2,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\karnataka_2003_rice_rgb.png,datasets\test_images\2003\ndvi\karnataka_2003_rice_ndvi.png,0.234693,0.071013,0.0387,0.014113,0.769457,0.312994,-0.108817,0.125291,0.2543,0.094698,0.042687,0.016656,0.815881,0.442618,-0.26132,0.147136,0.141848,-0.47335,-0.757555,0.113383,0.51775,0.274414,0.06378,0.064284,0.275805,0.103208,0.035043,0.02674
Karnataka,Rice,2003,Rabi,14.9562045,75.7896741,2003-11-01,2004-04-28,7,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\karnataka_2003_rice_rgb.png,datasets\test_images\2003\ndvi\karnataka_2003_rice_ndvi.png,0.129588,0.071918,0.04002,0.009763,0.659944,0.145022,-0.095617,0.06155,0.195148,0.102067,0.056809,0.017307,0.727583,0.236992,-0.287409,0.093208,0.296346,-0.364885,-0.674105,0.078765,0.468085,0.229861,0.047706,0.045767,0.2708,0.136729,0.047363,0.034167
Karnataka,Rice,2003,Summer,14.9562045,75.7896741,2003-03-01,2003-06-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2003\rgb\karnataka_2003_rice_rgb.png,datasets\test_images\2003\ndvi\karnataka_2003_rice_ndvi.png,0.1465,0.07698,0.047253,0.009817,0.635375,0.13182,-0.037708,0.06258,0.204704,0.107432,0.060453,0.017898,0.726442,0.214759,-0.100613,0.087729,0.096283,-0.349588,-0.658162,0.065201,0.428348,0.226263,0.071178,0.04598,0.274416,0.146342,0.05542,0.035122
Karnataka,Rice,2004,Kharif,14.9562045,75.7896741,2004-07-01,2004-10-28,1,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\karnataka_2004_rice_rgb.png,datasets\test_images\2004\ndvi\karnataka_2004_rice_ndvi.png,0.255868,0.066714,0.02902,0.016257,0.602239,0.25911,-0.055018,0.101789,0.2829,0.089565,0.042605,0.020263,0.778126,0.408149,-0.181613,0.143206,0.219054,-0.427649,-0.723738,0.123622,0.423343,0.230441,0.055393,0.057688,0.296513,0.094814,0.033695,0.027632
Karnataka,Rice,2004,Rabi,14.9562045,75.7896741,2004-11-01,2005-04-28,8,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\karnataka_2004_rice_rgb.png,datasets\test_images\2004\ndvi\karnataka_2004_rice_ndvi.png,0.125449,0.066472,0.036087,0.009358,0.542445,0.166443,-0.085549,0.058439,0.193511,0.094696,0.053192,0.016362,0.712974,0.282461,-0.304331,0.101265,0.376496,-0.399156,-0.680595,0.084793,0.393643,0.227432,0.035537,0.041724,0.282048,0.124894,0.046868,0.033768
Karnataka,Rice,2004,Summer,14.9562045,75.7896741,2004-03-01,2004-06-28,4,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2004\rgb\karnataka_2004_rice_rgb.png,datasets\test_images\2004\ndvi\karnataka_2004_rice_ndvi.png,0.132007,0.074838,0.0376,0.010042,0.664829,0.138654,-0.070038,0.070238,0.195931,0.105439,0.050992,0.017753,0.743775,0.224522,-0.220628,0.100036,0.246858,-0.35637,-0.692313,0.079983,0.478233,0.227041,0.047706,0.047512,0.27201,0.142871,0.046854,0.035152
Karnataka,Rice,2005,Kharif,14.9562045,75.7896741,2005-07-01,2005-10-28,1,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\karnataka_2005_rice_rgb.png,datasets\test_images\2005\ndvi\karnataka_2005_rice_ndvi.png,0.251412,0.081092,0.024427,0.025916,0.838159,0.33903,-0.085957,0.112637,0.273688,0.102812,0.031165,0.02867,0.87443,0.457553,-0.205326,0.131295,0.126983,-0.457587,-0.783308,0.105411,0.549045,0.279669,0.066063,0.068888,0.289115,0.103301,0.017607,0.033231
Karnataka,Rice,2005,Rabi,14.9562045,75.7896741,2005-11-01,2006-04-28,9,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\karnataka_2005_rice_rgb.png,datasets\test_images\2005\ndvi\karnataka_2005_rice_ndvi.png,0.120444,0.07051,0.04013,0.009351,0.533556,0.158,-0.080404,0.0577,0.183652,0.097587,0.056547,0.01512,0.689624,0.266038,-0.289357,0.093638,0.357439,-0.380866,-0.652195,0.079816,0.375327,0.223952,0.033791,0.039459,0.262192,0.126574,0.05003,0.031228
Karnataka,Rice,2005,Summer,14.9562045,75.7896741,2005-03-01,2005-06-28,3,Landsat 5/7 SR,0.6,0.05,datasets\test_images\2005\rgb\karnataka_2005_rice_rgb.png,datasets\test_images\2005\ndvi\karnataka_2005_rice_ndvi.png,0.13605,0.074646,0.039484,0.01014,0.749483,0.155656,-0.053689,0.093314,0.187365,0.103461,0.053165,0.018067,0.79082,0.247517,-0.213817,0.127403,0.263343,-0.367803,-0.72795,0.092967,0.50081,0.230882,0.043196,0.050812,0.282048,0.138256,0.039869,0.038112
